transaction_id,customer_id,client_canvas_hash,app_set_id,vpa_handle_hash,delivery_pincode,address_quality_score,payment_method,cart_value_inr,category_volatility,checkout_velocity_seconds,is_discount_applied,customer_order_history_count,ring_id,is_rto,is_fraud_ring
pay_937154884273,USR_47053,f63fe19c5f75ea28,3312059e39cb25b1,,512343,4.2,COD,1607.95,Low (Groceries),211.6,0,8,,0,0
pay_397267409707,USR_547514,35afe05fbfeb2c3d,593b8e4efa40a29a,32bc115cbafc44a8,126203,2.6,UPI,3838.93,Low (Groceries),214.1,0,4,,0,0
pay_212642265531,USR_355241,fd9fed62abbb6a30,588c04e14cd04857,a5c5cfc47853d8e7,211090,3.2,UPI,3973.0,High (Apparel),22.6,1,42,,0,0
pay_864540281241,USR_149585,086a4c512acefd4a,e4f7e9f298dee220,313cc726d2ec9992,145955,4.9,UPI,3396.39,Low (Groceries),47.8,0,2,,0,0
pay_907872880042,USR_395022,edf07dc85f228cf6,4960c610180c2f0a,,915143,3.9,CARD,4977.34,Low (Groceries),125.1,1,7,,0,0
pay_105616377619,USR_133425,55bcf3c1f9a32865,fc3b44a0224bbeb0,,816640,4.3,COD,3320.51,High (Apparel),244.1,0,3,,0,0
pay_649297231866,USR_95742,00307fd3a6ef1f0c,08914d7013189de9,,365035,3.1,CARD,1670.78,High (Apparel),20.6,1,32,,0,0
pay_612176469660,USR_956749,9a351174ab59d04a,8d9b994d46473916,1be7fe3660612dad,359729,2.7,UPI,542.6,High (Apparel),230.0,1,2,,0,0
pay_622557792222,USR_385230,c8099de7e2e1e6cb,5573ca1a3a0c5430,233803d3eb3fb363,385214,2.9,UPI,2285.03,Medium (Electronics),285.7,1,5,,0,0
pay_893371667923,USR_917474,17ec14ace9316c17,41c775c0743e7906,31fbda44b1b76a8c,669834,4.0,UPI,3648.22,Low (Groceries),204.6,0,3,,0,0
pay_524005474437,USR_851452,ec16ecc6bfbae426,c6cf81b9104fd18f,,948563,3.7,COD,3456.75,Medium (Electronics),249.3,0,2,,0,0
pay_914972329617,USR_971127,62b0a173ab75010d,70cef4beed34c3a5,,004436,4.0,COD,4999.1,Medium (Electronics),245.3,0,3,,0,0
pay_251856898158,USR_910327,9047d04ad37e125d,d8bf4a037168c6fa,,425269,2.8,COD,1413.62,High (Apparel),60.3,0,3,,1,0
pay_349860897420,USR_341688,f6d98e4b0922ea92,137feb5c43b99851,6579cbda7f4b51c3,887206,4.0,UPI,4615.66,Low (Groceries),182.4,0,3,,0,0
pay_64530694713,USR_755102,0235d5df23f0a52e,5910ee308d30445c,,933276,4.9,COD,2236.8,High (Apparel),148.0,0,7,,0,0
pay_169455217814,USR_73822,b0d009ecbc0444e0,7874f4b3a599615b,,641769,3.7,COD,2413.48,High (Apparel),238.6,0,1,,0,0
pay_579838988965,USR_240355,7e4e41c8f16e568b,cf2675fa93559669,355697e20c82f19f,886084,3.5,UPI,1381.25,High (Apparel),74.8,0,5,,0,0
pay_449096945480,USR_464471,98ad65f474bd02c6,7c3f2d4e843fdd16,b97de70d1726912a,045762,4.3,UPI,2954.54,Medium (Electronics),211.9,0,1,,0,0
pay_314195185596,USR_915129,326c3621257de616,f9084f0fdc4d1a08,a6c80f482b73a81e,267969,2.9,UPI,2056.67,High (Apparel),110.5,0,4,,0,0
pay_366627873628,USR_208651,173ca5434633f50d,f37ddf0c7c18445d,,216667,4.7,COD,1309.23,Medium (Electronics),217.3,0,5,,0,0
pay_156322100926,USR_233885,f3f23e234a673fd7,a9f99647ec31188c,8c11004e70bd45aa,610298,4.1,UPI,2448.02,High (Apparel),229.9,1,2,,0,0
pay_966569099773,USR_591230,25eb306958180d55,4c9762c11ab742c8,c2f908caf73c3e9a,707034,4.2,UPI,3969.23,Medium (Electronics),62.4,1,3,,0,0
pay_684461521550,USR_59103,0492c4bdbe0020f0,def878cac5f2e2a0,,974063,2.5,COD,1142.86,Medium (Electronics),232.1,1,2,,0,0
pay_937150270397,USR_570274,8713dbf3b4a4e017,d070654d729a36ba,0e6b5cf8468d1b0f,654016,2.9,UPI,2283.61,Low (Groceries),219.5,0,2,,0,0
pay_87390383938,USR_532863,57aabb1f4870e343,750487a1554a6b5a,,328291,2.8,COD,3781.11,Low (Groceries),36.3,0,5,,0,0
pay_928946020090,USR_549246,2dd98c8b7421ac6b,9bf6a56794182b69,,161954,3.1,COD,2297.37,Low (Groceries),56.0,0,8,,1,0
pay_806305183452,USR_466251,f0fd05cada03756d,4a7ff1a85cd9dcfa,,224548,4.1,CARD,3047.26,Medium (Electronics),246.6,0,7,,0,0
pay_102214496460,USR_782094,eca24a684922f982,b6839d651ae50b5d,95378464a078e20a,068841,3.5,UPI,3993.99,High (Apparel),191.0,1,6,,0,0
pay_356280323701,USR_681203,79bcb471cef4677e,5f7e0649cfe48275,,275090,2.6,COD,937.35,Medium (Electronics),195.7,1,4,,0,0
pay_546589119830,USR_577586,eefc95ccb998f859,d516c21d3283af5a,81dbef60328d0b76,609333,4.7,UPI,2152.09,Medium (Electronics),280.7,0,3,,0,0
pay_837361315048,USR_225331,7254030f19c31003,cd047e2dfc33c19c,e06cbcbab55d0948,756650,4.7,UPI,4307.3,Medium (Electronics),43.0,1,4,,0,0
pay_445328165427,USR_125910,dd939943549ffc10,7f4be4d2fdacdb07,,549642,3.9,COD,4524.41,High (Apparel),285.0,1,7,,0,0
pay_481196612026,USR_402549,2b3a883d91208c9a,cfaa11da149591ed,945fcd972db7260f,789516,2.7,UPI,639.52,Medium (Electronics),136.1,0,3,,0,0
pay_591742641935,USR_382394,0aeb428cf167edb6,ccdb0fdde6d6333a,,990984,3.0,COD,304.79,High (Apparel),221.9,1,3,,0,0
pay_896498686763,USR_431464,0cf7d70e72bf1760,8bb9670cd2f20321,ebe14b7ccd58d6fa,741267,3.5,UPI,2128.81,Medium (Electronics),41.2,0,2,,0,0
pay_51038691876,USR_278199,958e519558eda7b8,89956f872e0b9cac,aa6cdd9ea1473691,535852,4.3,UPI,2434.86,High (Apparel),148.9,1,3,,0,0
pay_978230480633,USR_219509,219f4441b13101e8,367f23da8798c50c,e903343ad61fddf0,051081,3.3,UPI,2359.98,Low (Groceries),232.5,0,7,,0,0
pay_633412587493,USR_492022,8ce49e152aea157b,3805b296a8b4cbff,,760741,2.9,COD,552.38,High (Apparel),53.9,1,1,,0,0
pay_519209903566,USR_716126,59b728bd2d4ecbd3,68095f432eda1234,,654852,3.9,COD,2047.35,Medium (Electronics),213.7,0,4,,0,0
pay_687610503262,USR_522082,677676d23bf62272,7250894fcb5d6095,,420753,3.3,COD,3540.01,Low (Groceries),195.0,0,5,,0,0
pay_283166273168,USR_817676,1a4c1801452d69d7,799f9316d9aa6a24,,604919,2.6,COD,4268.16,High (Apparel),117.7,1,6,,0,0
pay_587521453141,USR_108371,e338fa34331e53dc,66e45bc514ed2bce,,049835,3.2,COD,455.12,High (Apparel),133.1,0,5,,1,0
pay_243399001402,USR_588686,2671da836a921fbc,a0b7eae2bf3a42c0,d011c9a45af809fc,504657,2.7,UPI,3119.33,Low (Groceries),125.8,0,2,,0,0
pay_831893746881,USR_734563,7f64c4e24c975c81,12f7d63f572e975e,2658b4e0c2f80b96,595821,3.7,UPI,1850.84,Medium (Electronics),147.1,0,3,,0,0
pay_198463309623,USR_159405,3ec3a60d05e15dff,e6db28e82c6d9d0d,,145534,3.3,CARD,1267.79,High (Apparel),127.0,0,5,,0,0
pay_847140321937,USR_492542,42a8ed065fb2dc79,c80d7d9130430707,22f2a5e7c4da1f8c,192615,4.0,UPI,3985.73,High (Apparel),140.7,1,1,,0,0
pay_953667032059,USR_336055,10ed12bb76644369,378b826ad4afccc9,,793279,4.1,COD,2783.36,Medium (Electronics),112.0,0,2,,0,0
pay_329724966121,USR_295536,ec8c20bae9a35b25,ef0475727e2d42a3,,782633,2.7,COD,1355.42,Medium (Electronics),280.7,0,5,,0,0
pay_492248542981,USR_960616,296f10aca9e5e531,0e8723a234846d99,516681ab202df963,326661,3.5,UPI,4702.32,Low (Groceries),214.8,0,2,,0,0
pay_301851476120,USR_691197,06eec0ffdb08f066,504e2167d2f72cfa,,715651,4.7,CARD,4546.01,Low (Groceries),166.9,0,3,,0,0
pay_904672171224,USR_486819,3c05b5e03c31d66f,00a753e0e59d5975,,471138,3.1,COD,2799.84,Low (Groceries),67.6,0,6,,0,0
pay_901763386737,USR_461078,67c9289a69ddc9f2,7134e17fb72c45e9,,812778,3.3,COD,323.23,High (Apparel),136.9,1,3,,0,0
pay_415236856894,USR_92450,a4c90402f50bf5e2,45278b3b2e2c590d,67f1dd5b141a52ea,275644,4.0,UPI,1904.4,Low (Groceries),207.8,0,5,,0,0
pay_61277684208,USR_527912,058001b07080f628,16be5e4387c237ae,8cf69c51d22e66a6,000471,4.2,UPI,3279.57,High (Apparel),276.5,0,5,,0,0
pay_397032275758,USR_919570,b204b9736183f4dc,6377808aacda69ce,,211432,4.9,CARD,1539.13,Medium (Electronics),17.5,1,43,,0,0
pay_586196869700,USR_430492,2186584cc0c10122,19234dfab6dc76c3,c29c30615d4d9a22,869675,3.9,UPI,906.47,Medium (Electronics),182.4,0,5,,0,0
pay_931329968310,USR_499245,5930c2e7c952378e,0719d58c36b82363,,062161,4.1,CARD,1555.34,Medium (Electronics),15.0,1,33,,0,0
pay_341418527972,USR_958633,ecc14a15ad3546d5,1ebb1667eba1c644,b03b36927c3b98dc,260644,4.2,UPI,4331.88,High (Apparel),67.1,0,7,,0,0
pay_73879276273,USR_742447,c465c907a1da28e2,8927055b4bb55283,,962742,3.3,COD,748.49,Medium (Electronics),175.5,1,3,,0,0
pay_979804621730,USR_32960,ef244b35761a5c5a,2f4f548bf7822cce,,496126,2.9,COD,4256.15,Medium (Electronics),154.9,1,3,,0,0
pay_187434020185,USR_435956,eed4430d1155da40,a5905ba4708b2d47,0dd1080cf647109e,594123,3.3,UPI,4114.51,Low (Groceries),104.5,0,4,,0,0
pay_499532873534,USR_553555,7daebe0c2c29b40a,8ad2d146825d8858,,939897,4.2,COD,1700.77,High (Apparel),203.6,0,6,,1,0
pay_755479715157,USR_32108,daee1975fe01699c,596ab34b80571ab7,bc7643358611c6d6,758593,2.7,UPI,3657.35,Medium (Electronics),163.9,0,6,,0,0
pay_76854331106,USR_961737,ba989a9c1deb5680,ef431d533e74d2f3,,473940,3.8,COD,3859.44,Low (Groceries),250.4,1,8,,1,0
pay_692422027092,USR_830462,c50b2b106a49b939,08e54f22d04decee,c7b1804bd2114afa,625381,3.7,UPI,2323.75,High (Apparel),136.2,0,3,,0,0
pay_754082560693,USR_480668,a8a5915c7dbd5909,805cfce5aa32f903,b0039586ccf2df62,140977,4.1,UPI,433.89,High (Apparel),169.9,1,2,,0,0
pay_310557411587,USR_412175,3f88d91efe8bf25b,e77800bc1bc1ddbd,,905389,4.0,CARD,696.07,High (Apparel),243.1,0,3,,0,0
pay_877218307932,USR_815393,3b96253edfb6ad9d,36875aa46de31d5a,,418698,4.8,COD,4857.36,Medium (Electronics),144.4,0,3,,0,0
pay_184120683555,USR_420589,7137714fbf43ef8a,6c92e94766538124,fb70456d3dec0b79,108573,4.4,UPI,750.53,Medium (Electronics),254.9,0,7,,0,0
pay_280678179372,USR_825250,1fc9eb772d8a87ef,1f430bd78de2e8b7,,676586,4.9,COD,3853.22,Medium (Electronics),289.8,0,5,,0,0
pay_37021314685,USR_293069,be490d4fcb400542,9bd15044ccb8c8f2,,533320,3.9,COD,3835.24,Low (Groceries),109.6,0,6,,0,0
pay_885474474076,USR_191227,3992f9cc5485136f,28dabcc8723c7dac,,165160,3.5,COD,3047.92,Medium (Electronics),129.3,0,1,,0,0
pay_308392074296,USR_63635,50e68a40983da88c,dbae7ecd2aa5eafa,,468869,3.2,COD,3029.7,High (Apparel),275.0,0,4,,0,0
pay_328372614403,USR_906749,d7a92c757a962f14,530cebf2fbf6e159,eb49ff487270fecb,873518,4.5,UPI,2955.08,Low (Groceries),242.3,1,2,,0,0
pay_370434458966,USR_255962,69e4471d1854ee3c,2ed1f4b1f4deb375,,930395,4.7,CARD,976.44,High (Apparel),172.6,1,2,,0,0
pay_984383628316,USR_320091,6fe3ff2e7b18ac76,c3d5dc79a3206c8f,69128531ad650f95,836843,4.1,UPI,5738.7,Medium (Electronics),16.3,1,29,,0,0
pay_650314760925,USR_582308,a035673671479b12,73ef2e7db79db948,c5e71b88f0a33794,198273,4.4,UPI,2126.56,Low (Groceries),256.0,0,4,,0,0
pay_473823873038,USR_457700,651105a9e450e942,1d9d299a64830bac,4b987320ca08b626,860730,3.8,UPI,2551.39,Low (Groceries),39.7,0,5,,0,0
pay_561522547134,USR_279052,c8d1b1e26f4f7fc7,053409f9057187e9,,355196,4.0,COD,2572.33,High (Apparel),141.1,0,6,,0,0
pay_66711742855,USR_196611,761af8f9c646f262,1c7a6b8bb19f022f,d21f6027bf011d45,458260,2.9,UPI,2650.0,Medium (Electronics),158.9,1,1,,0,0
pay_293447813036,USR_62563,bbcd4246945f8d00,804a9c4e65ed0ea8,5e4a2269c417a7b7,876477,3.1,UPI,3067.53,Medium (Electronics),124.7,0,7,,0,0
pay_263845372611,USR_729420,b39f311802eaf8b0,eba52ef47d9ffbfd,,990657,2.8,COD,3571.89,Medium (Electronics),51.8,1,0,RING_CAMO_010,1,1
pay_38166066659,USR_613584,0dfc16f193630b83,cb088ec7c938873c,f82a202dabb927f1,617413,3.2,UPI,1834.36,High (Apparel),122.6,0,2,,0,0
pay_174107559764,USR_268371,a1049117480f6d40,e8f838eee9c227b8,49b4fb7e40c20195,152031,3.2,UPI,4298.0,Low (Groceries),139.9,1,4,,0,0
pay_130998552841,USR_909637,fa91abe674e150eb,8587a73385e526a8,,235697,3.6,CARD,2265.8,Medium (Electronics),54.9,0,1,,0,0
pay_307134722621,USR_781259,5369ddaf60cab6ed,99b37d9fd643992a,,131260,4.8,CARD,4171.72,Medium (Electronics),22.8,1,39,,0,0
pay_314328878472,USR_656815,732f6eb0a4efd30d,fe401e7099894538,,914291,3.9,CARD,4621.18,High (Apparel),11.5,1,36,,0,0
pay_792553901148,USR_881088,55c5e10f16cf64d8,af0fe7511eb86f4a,,175173,4.5,COD,4929.34,Medium (Electronics),95.3,0,2,,0,0
pay_810712017834,USR_343179,c717875fdcee36f8,8caa1262febbb5b5,,284834,3.9,COD,4969.27,Low (Groceries),217.5,0,2,,0,0
pay_476774990002,USR_590719,ab56f1316f99ef3f,bbff8f37afda38cd,,326310,3.9,COD,3114.23,Medium (Electronics),52.2,0,3,,0,0
pay_117244745644,USR_398216,8edcefbe7db90163,822fe77e151864a9,,397327,2.9,COD,1247.22,High (Apparel),119.1,1,4,,0,0
pay_407021632444,USR_463012,874f9b903345eb7a,6d16f5f006c887e9,,490443,2.6,CARD,639.81,Medium (Electronics),194.5,0,5,,0,0
pay_305639113567,USR_172535,4ad197eb08e8d548,1c52ae9e171e9916,b5aef10187189072,231582,3.5,UPI,2913.4,Medium (Electronics),258.0,0,0,,0,0
pay_571891574613,USR_729418,56361f8e20769ed0,e0929caf22e9e584,,630596,2.6,COD,3223.05,High (Apparel),174.6,1,5,,0,0
pay_32216449361,USR_986915,2e55fb2e0033d823,76aba880f37895f8,,818276,3.7,CARD,4233.06,High (Apparel),24.0,1,42,,0,0
pay_881707173861,USR_417770,40dfaa668c8d2447,ff5a7f6530a9a498,d62b6a431c0a9554,540791,4.3,UPI,2790.06,High (Apparel),280.0,0,3,,0,0
pay_789820471714,USR_851193,a0d827c73451f7df,8edd3306b6fc4c7e,,544955,4.9,COD,3295.07,Low (Groceries),210.4,0,3,,0,0
pay_184901080997,USR_969022,2835e13673fb78ed,37b18c98a7643f2b,94cdd221eebd0780,244720,4.1,UPI,1491.05,High (Apparel),299.9,0,5,,0,0
pay_17316358995,USR_880960,a171eed0d4750b92,48a7caff0b9a5db9,8238656db996961a,071974,3.8,UPI,2222.16,High (Apparel),138.4,0,4,,0,0
pay_174602830302,USR_850712,0ba1c861a2854088,75de6b3fcb3e42ad,,516617,2.6,COD,2123.39,Medium (Electronics),127.0,1,4,,0,0
pay_441700670553,USR_877583,293494126f593adf,18aca2f9a0b6d32e,d41ebf811330bd93,566182,4.8,UPI,3345.21,Medium (Electronics),11.5,1,40,,0,0
pay_676041575113,USR_878780,e132d2c2482035fe,2a701e75ab50d286,689136d314954a73,520599,3.7,UPI,3544.62,Low (Groceries),128.4,0,6,,0,0
pay_91159351313,USR_797488,d2bf69ecab8893c4,ddb0196ba0e656f5,f8e68cb20487edd5,868732,3.0,UPI,3351.68,Medium (Electronics),48.8,0,7,,0,0
pay_483997534155,USR_840469,9e135cfd2982ea53,d81de0743c711a92,,489961,3.0,COD,2666.3,High (Apparel),238.2,1,8,,0,0
pay_558756024296,USR_840083,720970719884b11e,d47db2fa1007c8a4,,002182,3.4,COD,391.54,High (Apparel),49.6,1,8,,0,0
pay_134317442585,USR_838171,7e0e7925dde3ba78,0342973fd0ec7722,,527758,2.8,COD,4695.71,High (Apparel),152.1,0,1,,0,0
pay_63204179438,USR_150312,d9b028a9fa269d2d,678c58dee3d8e620,,938232,3.8,COD,4516.42,Low (Groceries),89.3,0,4,,1,0
pay_91373818382,USR_937537,68ccd49f7fc25d32,c208becc0909f836,,629772,4.6,COD,2571.2,High (Apparel),295.0,1,7,,0,0
pay_209200408929,USR_571474,1966087c08fa00b0,c8bd99e9faccc5fe,,489024,3.9,COD,3442.73,High (Apparel),271.9,0,4,,0,0
pay_82823472013,USR_535646,08d70435143a583f,43782bf6c7366ff4,17bff72daffd596e,664136,4.9,UPI,4641.22,Low (Groceries),143.2,0,5,,0,0
pay_113800853788,USR_724603,744aa04c978473eb,686f3b60d0d9cecc,,841273,3.4,COD,3191.96,High (Apparel),251.3,0,5,,1,0
pay_758663022120,USR_584004,15dce2306b92b0f3,cde63281eabffd5c,905996d341c7bdda,139537,3.2,UPI,4833.23,High (Apparel),110.0,0,3,,0,0
pay_326170558938,USR_533384,a623babe323e25db,b803c67a8170a455,cae9da2e19fa0e3b,088148,4.3,UPI,4542.81,Medium (Electronics),279.7,0,2,,0,0
pay_47132127880,USR_257933,42c05636da49ccbf,fbf3cd521eedac76,,145481,4.3,CARD,1544.87,Medium (Electronics),16.4,1,36,,0,0
pay_518358670389,USR_971265,5d1aa8ce6faff440,309e282edaef3e50,c20bcaa37d9c1080,429758,4.0,UPI,3057.91,Medium (Electronics),237.1,0,7,,0,0
pay_270242484710,USR_902389,7531d3e60e11cb1f,0b5b32366dd011ff,,126881,4.2,COD,4368.82,Low (Groceries),198.7,1,5,,0,0
pay_751326253362,USR_293454,0de3bc9c0e2e5251,11d449b1c7ed3082,,761764,3.2,COD,2278.45,Low (Groceries),93.1,0,3,,0,0
pay_917521329567,USR_117170,0d3df069332d5b02,ba4fe747ee14dc5f,,967731,3.4,COD,4908.53,High (Apparel),107.8,0,2,,0,0
pay_160155467364,USR_468156,3bb4fbe7f081a71f,68ca31acb4145a3b,16c3a4300754d3ea,676311,4.6,UPI,1432.17,Medium (Electronics),59.6,1,4,,0,0
pay_107334470800,USR_716339,0c465102a715f040,90f892d4c07dabe5,8fa2a63aa4df55f5,935391,3.0,UPI,1342.78,Medium (Electronics),56.3,0,1,,0,0
pay_948334233148,USR_955819,783904d0514f78d0,e3ec6727a7181994,b8c37c60349f3c66,834306,3.9,UPI,1991.86,Low (Groceries),162.6,1,3,,0,0
pay_413499461753,USR_356153,fab39c6cf9fceb43,68cda881b20b8937,,648462,4.2,COD,3161.4,Low (Groceries),45.1,0,3,,0,0
pay_387319114886,USR_787165,50c9e4aff6519634,ae9f17c64746aeea,,690972,3.7,COD,3292.56,Low (Groceries),262.3,0,4,,1,0
pay_184500647404,USR_256564,7a271495d7d9f694,2b7638f1e4ed39a1,,501935,3.0,COD,1483.74,High (Apparel),220.9,1,8,,0,0
pay_256845189467,USR_94396,92230638426b45e3,0f62bef63371450e,7111eb8a2240bb38,203197,3.8,UPI,4751.39,Medium (Electronics),256.6,0,7,,0,0
pay_330225686574,USR_282735,32ef7fb22b76714a,57e80ab5e583e916,30401c2dfcb8ca73,743319,4.0,UPI,3423.32,High (Apparel),13.5,1,35,,0,0
pay_685386338764,USR_851228,c5aaed3af5a1fd7e,46d434fb7dd7dc68,,450514,3.3,COD,2162.01,Medium (Electronics),38.2,1,3,,0,0
pay_385572272612,USR_499999,575c4963099838a2,9795d42918a783d2,fe4b257c41d2e1ef,096916,1.6,COD,3060.17,High (Apparel),16.3,1,1,RING_012,1,1
pay_940433526095,USR_665232,b031df0da0d2c109,bc21e117ee8f0bd6,98e483398bf80744,667719,3.7,UPI,2770.16,High (Apparel),214.0,1,6,,0,0
pay_91961185117,USR_225617,8d3cea928e611cf7,102efcf8303b0c8d,,978531,3.0,COD,3432.19,Low (Groceries),235.1,1,3,,1,0
pay_745675323519,USR_790022,734066557698c31b,1a0d350e897ddb72,,280041,3.6,CARD,1704.38,Medium (Electronics),296.4,0,6,,0,0
pay_59714287138,USR_237561,05a1c6ceeb994f7a,df5e66807955b88d,5e537134e5ddc18c,867485,3.6,UPI,2633.27,High (Apparel),171.4,0,4,,0,0
pay_427860905724,USR_124074,10e50fcaee2bad65,112f214b8cc1bc54,b22afab7b38e5316,340166,3.8,UPI,882.17,High (Apparel),250.4,0,3,,0,0
pay_755911325488,USR_951806,7634d21ea70c67f4,7a7c2e49a87197ae,,180794,4.3,COD,3190.45,Medium (Electronics),115.0,0,2,,0,0
pay_807942754795,USR_592189,2bfe6f338ec5e14d,32881bba8085838e,f7a3b918ec5b146d,478971,4.7,UPI,927.33,Low (Groceries),269.0,0,4,,0,0
pay_235568119705,USR_727721,cf92ba35c57221a8,3022ed9479ed4095,,287997,4.5,COD,2832.64,Low (Groceries),123.6,0,4,,0,0
pay_456751615763,USR_298397,3829361ce3b012d3,22d55dad61e61ebf,55b60e970d8a63cf,861817,3.9,UPI,2856.59,Low (Groceries),96.4,0,4,,0,0
pay_778137275338,USR_589275,ce7d88ce0feaf93a,563b04bd1c329986,,644220,3.7,COD,2523.57,Medium (Electronics),45.6,1,7,,0,0
pay_544055453911,USR_294125,a4fb03e372bdf006,11b3fccb1556bd07,,558220,2.8,COD,3284.6,Medium (Electronics),30.9,1,10,,0,0
pay_318754440413,USR_168672,38937c8af23f0bf7,c204d19828cca9ba,,195254,3.3,COD,1745.81,High (Apparel),91.7,0,1,,1,0
pay_178786431170,USR_567128,1ab82106db0ed202,d9655857f3a6db8c,fa05ee13684f317a,251649,3.3,UPI,689.65,Medium (Electronics),273.5,1,4,,0,0
pay_503999687675,USR_124252,d3a18402ff2583a5,b8003d5c8b517637,,625499,4.1,COD,251.2,High (Apparel),181.8,0,3,,0,0
pay_724745727374,USR_563762,95baa1c397742fc0,029ea65d60931af1,,265755,2.6,COD,239.41,High (Apparel),240.4,1,4,,0,0
pay_687209912811,USR_77884,6eb6443b660098a8,2dd98e4be14433ee,84fc587b59993184,951662,4.1,UPI,1479.89,Medium (Electronics),204.2,1,6,,0,0
pay_512685569631,USR_842700,8ae12be8bf814229,59aafef0ebb7546f,,786691,3.8,COD,2114.35,Low (Groceries),194.1,0,3,,0,0
pay_580962071251,USR_917830,166ee9495cb093ff,ba0ec98c0b7f0f48,9c85b8610b2461ec,168378,4.1,UPI,311.03,Medium (Electronics),82.9,1,4,,0,0
pay_310479884586,USR_441155,b4a2b3e36a730dbe,b066cf7f48ac48a4,,947011,4.2,COD,3708.71,Low (Groceries),91.0,1,4,,1,0
pay_558046431318,USR_399677,cb6a45fcd6af09b5,69556bc50fc4102d,,501192,3.1,CARD,982.98,Low (Groceries),172.1,1,5,,0,0
pay_790355352038,USR_880697,870b9046a7b1a2fd,5e9c78f90bfdfbaa,,951930,3.3,COD,1881.54,Low (Groceries),199.6,0,3,,1,0
pay_451767245655,USR_805007,ff7dfb9b69ba3fca,14bd9fbf71785d61,893f89ef7e399e7c,521645,3.1,UPI,4370.82,High (Apparel),10.4,1,24,,0,0
pay_992260664292,USR_62880,01ab8ad92d739fa5,8425a51e7d69fd9e,7f6207aa0d56cd24,820744,1.9,COD,3248.01,High (Apparel),13.3,1,1,RING_008,1,1
pay_998923599012,USR_684677,b0c5f97c506d2186,701b0f22c112d561,,728768,4.4,COD,2444.91,High (Apparel),68.4,0,6,,0,0
pay_248963263337,USR_200788,565d735884c8bdf1,1194018e3ad80a18,,652321,2.7,COD,1811.36,Medium (Electronics),58.6,0,3,,0,0
pay_276221754866,USR_127400,578bd0a309015c8b,0866a3fbdf8e7f97,7c457e7997bf56d9,751800,3.5,UPI,576.99,Medium (Electronics),103.0,0,6,,0,0
pay_285240207700,USR_497402,06a1db9a5d2da584,2500d8822b4997a7,,755383,4.7,CARD,4584.71,Medium (Electronics),20.6,1,40,,0,0
pay_466008626505,USR_3925,60819611ff88576c,939a3167af9a2493,8f8c140afd6ee385,595325,2.8,UPI,1353.24,Low (Groceries),299.1,0,5,,0,0
pay_831471431519,USR_983938,14621dc963ca2248,072f1d6cb49b8074,,824366,4.0,CARD,5519.66,Medium (Electronics),21.8,1,35,,0,0
pay_929682128870,USR_340494,7bdd097ef97ff019,ea231fa2dac3eb8f,e96f3905ccf71626,277564,3.9,UPI,3567.5,Low (Groceries),228.5,0,6,,0,0
pay_288688226047,USR_976284,42101cc321cf1082,bd0bf6882e9c38f0,076c233847d21ecc,793472,3.2,UPI,1266.38,High (Apparel),33.5,0,6,,0,0
pay_326856808023,USR_391242,6df381405ffbdd03,96fd2c82a59f19eb,,985941,4.3,CARD,4347.84,High (Apparel),82.6,0,3,,0,0
pay_876913778517,USR_147442,fa4ef2fd7404e8a9,829438e18387dab3,c2d47223a82f2251,480777,3.0,UPI,3355.38,High (Apparel),14.4,1,34,,0,0
pay_642704560736,USR_494087,b18b1a443c91f695,77d3b27651e2c5f6,9f60bc30af913ded,109592,4.1,UPI,1126.47,Low (Groceries),264.7,1,6,,0,0
pay_371259602142,USR_105659,5d5b286e80f98be1,6c40aafc1c275d8a,9a7db12ca7105537,514246,4.6,UPI,4441.73,Low (Groceries),66.6,0,9,,0,0
pay_554731590925,USR_157981,2b62fa6effbc3cc9,a77296a62f0faf81,75def4a054ec1a83,571689,3.0,UPI,4713.71,Medium (Electronics),196.4,0,3,,0,0
pay_527090623559,USR_987228,b188d1c53a942cfe,468065d749d7e308,e6c230bb5e214b72,996010,3.2,UPI,3147.98,Low (Groceries),158.5,0,3,,0,0
pay_100775611783,USR_479766,d12fb657b507cd5a,8ba8acc791fbb759,9db117d5094a6400,203983,4.6,UPI,4974.34,High (Apparel),47.2,1,4,,0,0
pay_91177292997,USR_599423,9010ddd247f75668,96c90c4f435a3249,,346986,4.8,COD,1269.74,Medium (Electronics),161.8,0,4,,0,0
pay_766444761755,USR_82977,6211ae4bed330311,50ab699d48fc09d2,975cf608058054dd,091270,4.5,UPI,662.01,High (Apparel),227.6,0,4,,0,0
pay_135272007477,USR_593455,2d9b33473dd43d3e,6fb636bd9476a2e3,,136447,3.7,COD,224.46,High (Apparel),283.9,0,4,,1,0
pay_860979081683,USR_715854,8a24f6b6c3ed0287,733084682873ed65,,623926,4.1,COD,2362.27,Medium (Electronics),31.0,0,5,,0,0
pay_843424473649,USR_576967,51c2718158821f76,f1cad74c610f3d3c,,004908,2.9,COD,808.76,Low (Groceries),228.3,0,2,,0,0
pay_318005973721,USR_161315,2912ccea89ec06db,8800173e62c4d6a5,,697714,3.1,COD,2669.86,Low (Groceries),67.5,0,2,,0,0
pay_881544928920,USR_852774,595aa80b279d158c,08756f9b13194730,047159618a6f532e,540172,4.8,UPI,1506.02,High (Apparel),32.3,1,3,,0,0
pay_821912912502,USR_396349,9a4b6051c4fc430e,bd48b7fa0ab9d827,,812831,3.1,COD,1512.29,Low (Groceries),59.9,0,3,,0,0
